[2025-06-01T13:49:38.890+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T13:49:32.659728+00:00 [queued]>
[2025-06-01T13:49:38.921+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T13:49:32.659728+00:00 [queued]>
[2025-06-01T13:49:38.922+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-06-01T13:49:38.959+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): scrapear_datos_autopia> on 2025-06-01 13:49:32.659728+00:00
[2025-06-01T13:49:38.979+0000] {standard_task_runner.py:60} INFO - Started process 246 to run task
[2025-06-01T13:49:38.995+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'scraping_autopia_dag', 'scrapear_datos_autopia', 'manual__2025-06-01T13:49:32.659728+00:00', '--job-id', '2', '--raw', '--subdir', 'DAGS_FOLDER/scraping_autopia_dag.py', '--cfg-path', '/tmp/tmp_ztnbtc5']
[2025-06-01T13:49:39.002+0000] {standard_task_runner.py:88} INFO - Job 2: Subtask scrapear_datos_autopia
[2025-06-01T13:49:39.231+0000] {task_command.py:423} INFO - Running <TaskInstance: scraping_autopia_dag.scrapear_datos_autopia manual__2025-06-01T13:49:32.659728+00:00 [running]> on host f142218a01ee
[2025-06-01T13:49:39.628+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='scraping_autopia_dag' AIRFLOW_CTX_TASK_ID='scrapear_datos_autopia' AIRFLOW_CTX_EXECUTION_DATE='2025-06-01T13:49:32.659728+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-06-01T13:49:32.659728+00:00'
[2025-06-01T13:49:49.246+0000] {logging_mixin.py:188} INFO - Pagina https://www.autopia.com.bo/resultados?page=1 tiene 47 anuncios.
[2025-06-01T13:49:52.591+0000] {logging_mixin.py:188} INFO - Appending record: 1/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Frontier', 'year': '2022', 'price': '$69,900', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/nissan-frontier-2022-683a3dba0cff3d057f01c7b7', 'km': '7.000', 'motor': '2.5 Lt.', 'ano': '2022', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T13:49:57.590+0000] {logging_mixin.py:188} INFO - Appending record: 2/47 from page: {'city': 'COCHABAMBA', 'brand': 'Changan', 'model': 'Cs35', 'year': '2021', 'price': '$180,000', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/changan-cs35-2021-6839c10b36a257341f78f6d4', 'km': '57.100', 'motor': '1.4 Lt.', 'ano': '2021', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Rojo', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T13:50:02.842+0000] {logging_mixin.py:188} INFO - Appending record: 3/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Nissan Sentra', 'year': '1998', 'price': '$7,600', 'detail_url': 'https://www.autopia.com.bo/auto/sedan-usados/nissan-sentra-1998-6839bd080efd433c23100df4', 'km': '100.000', 'motor': '1.5 Lt.', 'ano': '1998', 'tipo': 'Sedán', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T13:50:08.381+0000] {logging_mixin.py:188} INFO - Appending record: 4/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'JAC T8', 'year': '2022', 'price': '$21,500', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/jac-t8-2022-6838ee8bc7849e6e5e7ae7e4', 'km': '55.000', 'motor': '2.0 Lt.', 'ano': '2022', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Negro', 'transmision': 'Mecánico', 'puertas': '4'}
[2025-06-01T13:50:12.762+0000] {logging_mixin.py:188} INFO - Appending record: 5/47 from page: {'city': 'COCHABAMBA', 'brand': 'KIA', 'model': 'Sonet', 'year': '2025', 'price': '$37,500', 'detail_url': 'https://www.autopia.com.bo/auto/suv-usados/kia-sonet-2025-6838a590ea835c453b25ab16', 'km': '4.000', 'motor': '1.5 Lt.', 'ano': '2025', 'tipo': 'SUV', 'combustible': 'Gasolina', 'color': 'Negro', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T13:50:17.065+0000] {logging_mixin.py:188} INFO - Appending record: 6/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Honda Ridgeline', 'year': '2022', 'price': '$45,000', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/honda-ridgeline-2022-68384aab74ce531c9c55ea04', 'km': '45.000', 'motor': '3.5 Lt.', 'ano': '2022', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Automático', 'puertas': '5'}
[2025-06-01T13:50:20.239+0000] {logging_mixin.py:188} INFO - Appending record: 7/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Hyundai Galloper', 'year': '2000', 'price': '$77,000', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/hyundai-galloper-2000-683736eacc72813bdd0992c3', 'km': '80.000', 'motor': '2.5 Lt.', 'ano': '2000', 'tipo': 'Camioneta', 'combustible': 'Diesel', 'color': 'Celeste', 'transmision': 'Mecánico', 'puertas': '5'}
[2025-06-01T13:50:22.810+0000] {logging_mixin.py:188} INFO - Appending record: 8/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Nissan Frontier', 'year': '2024', 'price': '$79,900', 'detail_url': 'https://www.autopia.com.bo/auto/camioneta-usados/nissan-frontier-2024-683551d2fc51e21cca461bc5', 'km': '21.000', 'motor': '2.5 Lt.', 'ano': '2024', 'tipo': 'Camioneta', 'combustible': 'Gasolina', 'color': 'Gris Oscuro', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T13:50:27.299+0000] {logging_mixin.py:188} INFO - Appending record: 9/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Suzuki Dzire Sedan', 'year': '2015', 'price': '$18,500', 'detail_url': 'https://www.autopia.com.bo/auto/sedan-usados/suzuki-dzire-sedan-2015-68355000775c0c0cf34474d4', 'km': '150', 'motor': '1.2 Lt.', 'ano': '2015', 'tipo': 'Sedán', 'combustible': 'Gasolina', 'color': 'Blanco Perla', 'transmision': 'Automático', 'puertas': '4'}
[2025-06-01T13:50:29.683+0000] {logging_mixin.py:188} INFO - Appending record: 10/47 from page: {'city': 'SANTA', 'brand': 'CRUZ', 'model': 'Toyota Starlet', 'year': '1995', 'price': '$11,900', 'detail_url': 'https://www.autopia.com.bo/auto/citycar-usados/toyota-starlet-1995-68354b8761c3f5573f085a36', 'km': '10', 'motor': '1.3 Lt.', 'ano': '1995', 'tipo': 'CityCar', 'combustible': 'Gasolina', 'color': 'Blanco', 'transmision': 'Mecánico', 'puertas': '2'}
[2025-06-01T13:50:34.144+0000] {logging_mixin.py:188} INFO - Appending record: 11/47 from page: {'city': 'LA', 'brand': 'PAZ', 'model': 'Hyundai I-10', 'year': '2012', 'price': '$13,500', 'detail_url': 'https://www.autopia.com.bo/auto/citycar-usados/hyundai-i-10-2012-6834b2414373610a61507274', 'km': '66.700', 'motor': '1.2 Lt.', 'ano': '2012', 'tipo': 'CityCar', 'combustible': 'Gasolina', 'color': 'Beige', 'transmision': 'Mecánico', 'puertas': '5'}
